holding_cost,order_fixed,stockout_penalty,learning_rate,n_steps,n_epochs,vf_coef,ent_coef,batch_size,rl_avg_profit,rl_avg_stockouts,rl_avg_inventory,train_time_s
1.5,5.0,100.0,3e-05,2048,5,0.25,0.01,64,245.2451620768251,70.92376867398738,40.46615291908996,88.89371967315674
1.5,5.0,100.0,3e-05,2048,8,0.25,0.0,64,242.7706722536645,154.55595859638964,36.44845835600814,112.10742449760437
1.5,5.0,100.0,3e-05,2048,8,0.25,0.01,64,243.073271959783,140.01374935756587,37.91503520681434,111.79740858078003
1.5,5.0,100.0,3e-05,1024,5,0.25,0.0,64,237.18292407610517,304.03284503368775,27.626922599877396,87.53082990646362
1.5,5.0,100.0,3e-05,1024,5,0.25,0.01,64,247.29253761087162,105.56841684229555,35.03687237092893,86.92509293556213
1.5,5.0,100.0,3e-05,1024,8,0.25,0.0,64,234.0426995302916,113.28274433221475,41.4352873495017,106.70702958106995
1.5,5.0,100.0,3e-05,1024,8,0.25,0.01,64,234.5283601804198,187.02797555948663,38.31019259687972,110.43996977806091
1.5,5.0,100.0,0.0001,512,5,0.25,0.0,64,221.28398160236557,58.6259557934247,56.28722661005308,86.87687969207764
1.5,5.0,100.0,0.0001,512,5,0.25,0.01,64,225.0445486440627,68.3735247515471,54.143295972641205,86.86166453361511
1.5,5.0,100.0,0.0001,512,8,0.25,0.0,64,211.10475564183335,88.62253588401549,58.13506039854599,110.57184624671936
1.5,5.0,100.0,0.0001,512,8,0.25,0.01,64,196.8391838642771,127.93780035177704,64.76222908647094,109.58153867721558
1.5,5.0,100.0,0.0001,2048,5,0.25,0.0,64,224.3566851226154,57.88105732209368,52.195371915738875,88.38922309875488
1.5,5.0,100.0,0.0001,2048,5,0.25,0.01,64,198.70569008069978,209.34762391120393,57.787621635280246,87.81899118423462
1.5,5.0,100.0,0.0001,2048,8,0.25,0.0,64,213.31715270117184,54.548433314471936,60.45981544246413,111.66772794723511
1.5,5.0,100.0,0.0001,2048,8,0.25,0.01,64,209.81465135716408,26.65949987277504,64.93713312802248,111.87286949157715
1.5,5.0,100.0,0.0001,1024,5,0.25,0.0,64,219.2650330399706,113.24320737879961,53.089244596925504,87.73085117340088
1.5,5.0,100.0,0.0001,1024,5,0.25,0.01,64,207.45982560971538,153.319520462848,55.5261114548657,88.81044626235962
1.5,5.0,100.0,0.0001,1024,8,0.25,0.0,64,203.19629498909785,125.12759058750878,61.17955364629014,111.49093437194824
1.5,5.0,100.0,0.0001,1024,8,0.25,0.01,64,193.80916807610436,16.699671219001115,73.65611101646945,106.96366763114929
1.5,5.0,200.0,3e-05,512,5,0.25,0.0,64,230.22425315411542,28.072136688339686,49.97704819267743,85.45012402534485
1.5,5.0,200.0,3e-05,512,5,0.25,0.01,64,203.3335258964657,285.09356004236133,32.65737874652833,80.71424603462219
1.5,5.0,200.0,3e-05,512,8,0.25,0.0,64,216.0517566761727,31.80163229020897,56.99120481151424,103.51907563209534
1.5,5.0,200.0,3e-05,512,8,0.25,0.01,64,231.18654671287786,23.067505218628526,50.22328139474946,103.61065983772278
1.5,5.0,200.0,3e-05,2048,5,0.25,0.0,64,236.26506940024393,23.13762727088281,47.35499107674376,83.06426692008972
1.5,5.0,200.0,3e-05,2048,5,0.25,0.01,64,226.6385865767025,33.774047239248226,51.429404749282426,92.5524652004242
1.5,5.0,200.0,3e-05,2048,8,0.25,0.0,64,225.5626950298948,45.10952256201777,51.25579217440462,108.16867470741272
1.5,5.0,200.0,3e-05,2048,8,0.25,0.01,64,208.38084698579314,31.12712984453487,62.792187045371705,110.89216876029968
1.5,5.0,200.0,3e-05,1024,5,0.25,0.0,64,225.83115918139524,11.01051616251593,56.400569520453885,85.67620325088501
1.5,5.0,200.0,3e-05,1024,5,0.25,0.01,64,227.3337780358882,1.2101877221994186,54.99643934694054,87.72914123535156
1.5,5.0,200.0,3e-05,1024,8,0.25,0.0,64,206.34785049306475,53.60014798281328,61.41335953007005,111.65585970878601
1.5,5.0,200.0,3e-05,1024,8,0.25,0.01,64,210.49325630078843,16.142127503350757,63.48825935990842,108.23003840446472
1.5,5.0,200.0,0.0001,512,5,0.25,0.0,64,204.1986501429079,33.41616773530539,66.48792668120502,87.28889632225037
1.5,5.0,200.0,0.0001,512,5,0.25,0.01,64,192.34329668720653,62.37444802363454,67.67014172122903,86.14112830162048
1.5,5.0,200.0,0.0001,512,8,0.25,0.0,64,185.29849482252828,16.57151457774912,78.52625771770738,110.77574586868286
1.5,5.0,200.0,0.0001,512,8,0.25,0.01,64,201.86848824743856,34.11997889279146,67.00773486490118,110.1303186416626
1.5,5.0,200.0,0.0001,2048,5,0.25,0.0,64,212.525933368413,38.0515729129453,59.870692891160104,89.51753330230713
1.5,5.0,200.0,0.0001,2048,5,0.25,0.01,64,209.3960378302129,1.697246221834451,68.37612474624424,87.20456767082214
1.5,5.0,200.0,0.0001,2048,8,0.25,0.0,64,211.22015900147477,12.523915374040921,63.41455013484172,110.68622064590454
1.5,5.0,200.0,0.0001,2048,8,0.25,0.01,64,195.22799679459018,9.18130126162946,73.8563426716687,110.72811698913574
1.5,5.0,200.0,0.0001,1024,5,0.25,0.0,64,212.68464794463813,73.89793131644666,54.57793320276966,85.70922327041626
1.5,5.0,200.0,0.0001,1024,5,0.25,0.01,64,195.18560431147804,8.47674915128663,72.78053919439445,85.71243023872375
1.5,5.0,200.0,0.0001,1024,8,0.25,0.0,64,198.2787595937475,22.62436163534118,70.70111266567282,108.42248392105103
1.5,5.0,200.0,0.0001,1024,8,0.25,0.01,64,189.89871315497467,18.122161486640042,75.573549698085,108.52421498298645
1.5,20.0,10.0,3e-05,512,5,0.25,0.0,64,-226.02323977899,22855.805272945647,0.21770901805733983,83.45934796333313
1.5,20.0,10.0,3e-05,512,5,0.25,0.01,64,-224.28661766141948,22671.253294781778,0.1336284498319234,83.36783289909363
1.5,20.0,10.0,3e-05,512,8,0.25,0.0,64,75.46551759825415,9611.014738338888,5.691650060307975,103.53915500640869
1.5,20.0,10.0,3e-05,512,8,0.25,0.01,64,131.02651395211194,6908.57184833821,10.279560954762136,103.85030198097229
1.5,20.0,10.0,3e-05,2048,5,0.25,0.0,64,-223.37507837355923,22666.76253053602,0.1999714044593785,82.45937395095825
1.5,20.0,10.0,3e-05,2048,5,0.25,0.01,64,-225.7887731352288,22791.298408546896,0.18994766261479626,83.01744723320007
1.5,20.0,10.0,3e-05,2048,8,0.25,0.0,64,103.13305546894193,8393.395334029276,5.835722868351445,105.87955856323242
1.5,20.0,10.0,3e-05,2048,8,0.25,0.01,64,13.65387380630872,12286.751137615891,3.3973908993816133,108.74547123908997
1.5,20.0,10.0,3e-05,1024,5,0.25,0.0,64,-220.87290989518687,22472.189693976496,0.16828794824087048,83.52872347831726
1.5,20.0,10.0,3e-05,1024,5,0.25,0.01,64,-219.57827319236435,22363.23961717131,0.24369986344281944,82.22786903381348
1.5,20.0,10.0,3e-05,1024,8,0.25,0.0,64,119.42258749651069,7443.444666049736,9.520081850208904,104.05243039131165
1.5,20.0,10.0,3e-05,1024,8,0.25,0.01,64,127.37502051149218,7024.323416709599,12.376353030531373,103.92290115356445
1.5,20.0,10.0,0.0001,512,5,0.25,0.0,64,177.35220032928268,4342.008771701245,20.526850382293738,81.6364734172821
1.5,20.0,10.0,0.0001,512,5,0.25,0.01,64,129.77507225676402,5758.740535908058,28.996677458396515,83.96056509017944
1.5,20.0,10.0,0.0001,512,8,0.25,0.0,64,225.600356330009,1475.2329153347064,32.66570853377042,107.75615310668945
1.5,20.0,10.0,0.0001,512,8,0.25,0.01,64,219.27445550882217,656.4832384880527,49.45278278674165,105.69375252723694
1.5,20.0,10.0,0.0001,2048,5,0.25,0.0,64,229.977626316432,1509.4372923203578,28.35854558612386,85.42801785469055
1.5,20.0,10.0,0.0001,2048,5,0.25,0.01,64,201.03953858453957,3050.0668199080733,23.09439694474923,87.25457549095154
1.5,20.0,10.0,0.0001,2048,8,0.25,0.0,64,224.01161056451605,1184.3522427854004,37.11927909131736,108.87214827537537
1.5,20.0,10.0,0.0001,2048,8,0.25,0.01,64,168.1195633003665,3924.448069718448,30.261650135843716,113.42155814170837
1.5,20.0,10.0,0.0001,1024,5,0.25,0.0,64,242.19462453662473,803.8044635262806,31.839800715397484,85.9316611289978
1.5,20.0,10.0,0.0001,1024,5,0.25,0.01,64,238.3056816305579,942.9200074606003,30.93298844846144,85.56521487236023
1.5,20.0,10.0,0.0001,1024,8,0.25,0.0,64,147.19664718641894,4885.651985526857,31.176195694822564,106.23820352554321
1.5,20.0,10.0,0.0001,1024,8,0.25,0.01,64,201.39591106537517,576.4514626438486,59.48904290418102,103.06360912322998
1.5,20.0,50.0,3e-05,512,5,0.25,0.0,64,247.50204594816296,308.43552082288005,27.805960813385166,80.94026637077332
1.5,20.0,50.0,3e-05,512,5,0.25,0.01,64,243.9298296234033,467.9765338533872,23.549913131704887,86.41139912605286
1.5,20.0,50.0,3e-05,512,8,0.25,0.0,64,239.78137423900057,186.05857301174981,37.80550471397295,107.85705089569092
1.5,20.0,50.0,3e-05,512,8,0.25,0.01,64,229.36088425021057,474.31513979119165,33.563501853322336,106.45396852493286
1.5,20.0,50.0,3e-05,2048,5,0.25,0.0,64,249.38973068775576,347.32768420139774,24.81291044367503,90.43240880966187
1.5,20.0,50.0,3e-05,2048,5,0.25,0.01,64,251.02547742888572,259.7030172732351,26.80069311201573,89.66586136817932
1.5,20.0,50.0,3e-05,2048,8,0.25,0.0,64,235.36048419576136,221.2487320945482,40.16973596494491,107.98527836799622
1.5,20.0,50.0,3e-05,2048,8,0.25,0.01,64,242.21428856607773,299.36507639356216,31.082095210470566,112.94000577926636
1.5,20.0,50.0,3e-05,1024,5,0.25,0.0,64,252.61612463203124,336.0082833320811,25.276385108634624,82.88082814216614
1.5,20.0,50.0,3e-05,1024,5,0.25,0.01,64,-38.1701943721906,5118.3018402011185,16.277444289273596,87.06654238700867
1.5,20.0,50.0,3e-05,1024,8,0.25,0.0,64,238.2466915328934,315.7706085500173,32.64303376900007,107.86685872077942
1.5,20.0,50.0,3e-05,1024,8,0.25,0.01,64,237.65959959829857,262.1482965500824,36.13112707549578,103.47611594200134
1.5,20.0,50.0,0.0001,512,5,0.25,0.0,64,217.9327520159211,217.12438371884468,50.13957333878295,86.45878982543945
1.5,20.0,50.0,0.0001,512,5,0.25,0.01,64,230.5855115428617,286.1504287460226,39.6232050169984,84.87779068946838
1.5,20.0,50.0,0.0001,512,8,0.25,0.0,64,204.12094388128133,98.40468191065249,63.874178311922776,111.19013595581055
1.5,20.0,50.0,0.0001,512,8,0.25,0.01,64,208.51385660716855,270.96334078139216,54.77314856568428,108.499591588974
1.5,20.0,50.0,0.0001,2048,5,0.25,0.0,64,227.92443296989637,184.79198856166485,45.954287825153294,83.82254528999329
1.5,20.0,50.0,0.0001,2048,5,0.25,0.01,64,227.2115714249822,199.77305748416657,45.61498413791395,85.78147506713867
1.5,20.0,50.0,0.0001,2048,8,0.25,0.0,64,215.7012355384789,135.69088436915945,52.361937860201486,107.4349114894867
1.5,20.0,50.0,0.0001,2048,8,0.25,0.01,64,220.49475049301032,111.33450257234207,53.34095515616953,108.93930697441101
1.5,20.0,50.0,0.0001,1024,5,0.25,0.0,64,218.13604204807712,291.42715740730586,48.6126075304371,88.38445711135864
1.5,20.0,50.0,0.0001,1024,5,0.25,0.01,64,213.6724699660152,408.44217946399056,45.367433175452774,85.43087935447693
1.5,20.0,50.0,0.0001,1024,8,0.25,0.0,64,180.97234053378043,300.5943382790352,68.22016301351051,107.41721200942993
1.5,20.0,50.0,0.0001,1024,8,0.25,0.01,64,203.2651638013504,184.71758002549777,59.889431365287464,104.56396126747131
1.5,20.0,100.0,3e-05,512,5,0.25,0.0,64,239.43178842809508,169.80067490279038,36.03617278838607,87.41337704658508
1.5,20.0,100.0,3e-05,512,5,0.25,0.01,64,238.73644125504256,144.95465997679116,34.35273491392601,86.7964973449707
1.5,20.0,100.0,3e-05,512,8,0.25,0.0,64,239.9911949124467,141.42942264383072,36.33939365238359,108.1924798488617
1.5,20.0,100.0,3e-05,512,8,0.25,0.01,64,233.43842628124284,91.32777431935479,42.53456092416424,110.85435390472412
1.5,20.0,100.0,3e-05,2048,5,0.25,0.0,64,240.87571746226848,147.03315726248007,32.887333185640095,85.69713640213013
1.5,20.0,100.0,3e-05,2048,5,0.25,0.01,64,235.7493352108222,92.48093233597154,39.04219231651662,88.08849883079529
1.5,20.0,100.0,3e-05,2048,8,0.25,0.0,64,227.4775398102657,153.56798358158434,41.64645920407282,113.72446846961975
1.5,20.0,100.0,3e-05,2048,8,0.25,0.01,64,230.88919673960112,111.48319723012955,42.517177396555475,110.3083164691925
1.5,20.0,100.0,3e-05,1024,5,0.25,0.0,64,244.00703402478058,59.48128304390324,38.65246096023141,85.11232590675354
1.5,20.0,100.0,3e-05,1024,5,0.25,0.01,64,240.73135979364096,235.3143385405994,26.828101454589465,82.9062991142273
1.5,20.0,100.0,3e-05,1024,8,0.25,0.0,64,218.5500136180156,252.5013236415109,38.72984325219507,107.98640584945679
1.5,20.0,100.0,3e-05,1024,8,0.25,0.01,64,233.856238360889,129.24570805665314,37.11704284439348,110.3907732963562
1.5,20.0,100.0,0.0001,512,5,0.25,0.0,64,204.47361208879948,72.63750707923673,59.91092680382402,88.72179675102234
1.5,20.0,100.0,0.0001,512,5,0.25,0.01,64,225.62628615713547,105.81930534344846,47.766118891108526,85.51831674575806
1.5,20.0,100.0,0.0001,512,8,0.25,0.0,64,194.05150759524992,112.82163742205236,65.72220138027244,109.23420286178589
1.5,20.0,100.0,0.0001,512,8,0.25,0.01,64,196.9092578120514,43.39060009405784,66.86088132570868,109.68796920776367
1.5,20.0,100.0,0.0001,2048,5,0.25,0.0,64,220.01624655514343,126.84567025308749,48.37956287540801,86.94522213935852
1.5,20.0,100.0,0.0001,2048,5,0.25,0.01,64,213.8164248177648,144.38781133896154,50.83325953571763,88.74385285377502
1.5,20.0,100.0,0.0001,2048,8,0.25,0.0,64,200.43605476587146,59.21508729258245,65.92970711851773,109.54476428031921
1.5,20.0,100.0,0.0001,2048,8,0.25,0.01,64,196.454225653048,99.14498323995589,64.7530520695203,113.79703307151794
1.5,20.0,100.0,0.0001,1024,5,0.25,0.0,64,215.73744355298655,116.21907472755088,52.644130780925494,84.14760088920593
1.5,20.0,100.0,0.0001,1024,5,0.25,0.01,64,202.10417136163073,140.73413408863533,57.31856232760704,84.218505859375
1.5,20.0,100.0,0.0001,1024,8,0.25,0.0,64,196.72560974203935,96.86448838254964,65.85440875262431,106.9146556854248
1.5,20.0,100.0,0.0001,1024,8,0.25,0.01,64,192.42280989408877,49.37504943007782,69.6395666681577,110.4915702342987
1.5,20.0,200.0,3e-05,512,5,0.25,0.0,64,210.9396989220751,107.0705033685847,47.43759321879034,88.37178754806519
1.5,20.0,200.0,3e-05,512,5,0.25,0.01,64,237.03817198287962,75.04612199076686,36.611204434686336,86.69406151771545
1.5,20.0,200.0,3e-05,512,8,0.25,0.0,64,225.4584370101417,69.28925168976409,45.10247506487859,109.96148943901062
1.5,20.0,200.0,3e-05,512,8,0.25,0.01,64,215.69730453191704,60.048457901287726,51.25487119217441,106.74181032180786
1.5,20.0,200.0,3e-05,2048,5,0.25,0.0,64,228.58977109275892,54.79664343161644,42.73525315552541,88.79045581817627
1.5,20.0,200.0,3e-05,2048,5,0.25,0.01,64,218.1528411968897,25.845655919925754,55.77144005579491,86.83785891532898
1.5,20.0,200.0,3e-05,2048,8,0.25,0.0,64,205.7970103343198,42.29556379691846,59.84502186422478,109.82178735733032
1.5,20.0,200.0,3e-05,2048,8,0.25,0.01,64,211.8415640943851,71.7566962333718,51.98566120147704,107.12663960456848
1.5,20.0,200.0,3e-05,1024,5,0.25,0.0,64,222.76501292338966,42.13489717226323,49.37756335611213,84.41081595420837
1.5,20.0,200.0,3e-05,1024,5,0.25,0.01,64,218.67893527709316,9.759390482522292,55.514646098385114,87.84401392936707
1.5,20.0,200.0,3e-05,1024,8,0.25,0.0,64,215.32231969589543,34.98838944543228,55.83081414895514,112.42016768455505
1.5,20.0,200.0,3e-05,1024,8,0.25,0.01,64,226.31858174204095,19.82725159626456,51.520523992303296,104.79353952407837
1.5,20.0,200.0,0.0001,512,5,0.25,0.0,64,206.72526472764002,23.296881929436523,63.463271575823214,89.8957130908966
1.5,20.0,200.0,0.0001,512,5,0.25,0.01,64,202.26200445078115,47.73360308035183,61.97401073720357,87.8046350479126
1.5,20.0,200.0,0.0001,512,8,0.25,0.0,64,204.39671309003174,0.31159361898918336,68.48248184935689,108.68886017799377
1.5,20.0,200.0,0.0001,512,8,0.25,0.01,64,186.9319170258565,45.14584283503623,72.05551429291293,112.28928899765015
1.5,20.0,200.0,0.0001,2048,5,0.25,0.0,64,216.43894918050393,30.481273403676198,56.64373882267573,89.86371612548828
1.5,20.0,200.0,0.0001,2048,5,0.25,0.01,64,211.734154792131,14.096049182396598,60.72679071557032,89.03326416015625
1.5,20.0,200.0,0.0001,2048,8,0.25,0.0,64,196.56832401737563,38.731370978457775,65.95204858832165,111.97122693061829
1.5,20.0,200.0,0.0001,2048,8,0.25,0.01,64,203.03116944580128,21.464851353431783,66.20274303357895,110.94876837730408
1.5,20.0,200.0,0.0001,1024,5,0.25,0.0,64,202.84889948013057,16.3858014522987,63.61438700506132,84.49832105636597
1.5,20.0,200.0,0.0001,1024,5,0.25,0.01,64,201.8350002218674,54.90943139071137,61.35362670032946,89.22603416442871
1.5,20.0,200.0,0.0001,1024,8,0.25,0.0,64,206.95198178025151,13.740792491555345,64.43640969877374,107.76394391059875
1.5,20.0,200.0,0.0001,1024,8,0.25,0.01,64,187.2518861084443,1.3241635581937872,78.71832846471709,111.30026650428772
1.5,30.0,10.0,3e-05,512,5,0.25,0.0,64,-76.76891424780929,16192.123141219188,0.8970976284950053,89.22773361206055
1.5,30.0,10.0,3e-05,512,5,0.25,0.01,64,-226.1913526857516,22870.267027197155,0.2239771098959936,84.64746165275574
1.5,30.0,10.0,3e-05,512,8,0.25,0.0,64,135.74501165283294,6654.761765488665,8.562064488631203,107.9687340259552
1.5,30.0,10.0,3e-05,512,8,0.25,0.01,64,39.09960816944489,11199.523968100604,2.87445750052288,106.85687232017517
1.5,30.0,10.0,3e-05,2048,5,0.25,0.0,64,-224.87085130922225,22729.476862462874,0.26038519506585106,86.93134069442749
1.5,30.0,10.0,3e-05,2048,5,0.25,0.01,64,-223.09856602241953,22548.41582851094,0.13930455121275495,85.40784239768982
1.5,30.0,10.0,3e-05,2048,8,0.25,0.0,64,-3.336754947905061,13052.229576955728,1.674345895142792,109.5649950504303
1.5,30.0,10.0,3e-05,2048,8,0.25,0.01,64,40.48086494829572,11294.347732314387,3.4217704009776297,109.79492568969727
1.5,30.0,10.0,3e-05,1024,5,0.25,0.0,64,-207.7329353750756,22013.93473029739,0.2854112932626923,85.27291440963745
1.5,30.0,10.0,3e-05,1024,5,0.25,0.01,64,-216.41636702669857,22291.274659864026,0.20092566061509798,89.29806065559387
1.5,30.0,10.0,3e-05,1024,8,0.25,0.0,64,136.8649930808345,6706.946020331588,9.987114293625808,107.50865125656128
1.5,30.0,10.0,3e-05,1024,8,0.25,0.01,64,101.98177066662109,8108.154673460468,9.089258525610635,106.2478494644165
1.5,30.0,10.0,0.0001,512,5,0.25,0.0,64,196.55711581896335,3618.1618963929695,16.967263769810536,88.34047174453735
1.5,30.0,10.0,0.0001,512,5,0.25,0.01,64,241.319546612691,874.1148015904431,29.813777233794816,84.08510184288025
1.5,30.0,10.0,0.0001,512,8,0.25,0.0,64,224.96779990989813,432.0428625337413,47.50026414381315,110.44615840911865
1.5,30.0,10.0,0.0001,512,8,0.25,0.01,64,145.56035298932943,4729.4546973480265,33.81767891864254,109.2564811706543
1.5,30.0,10.0,0.0001,2048,5,0.25,0.0,64,239.70304406675427,781.5045305280314,30.007351263906447,87.45575547218323
1.5,30.0,10.0,0.0001,2048,5,0.25,0.01,64,128.09466371462338,6552.9198873992145,16.166613283594177,86.95924305915833
